,CoopPunishOpp,BullyOpp,BullyPunishOpp
234,44.0625,21.3125,5.5375
235,25.1125,29.0,8.4375
236,56.6,42.2,6.0125
237,10.0,43.8,4.3125
238,10.0,33.0,18.3625
239,62.5,33.8,5.2375
240,56.2,6.5625,25.0
241,62.5,45.0,6.25
242,61.025,29.25,1.1125
243,61.75,45.0,20.5
244,45.9375,40.3125,2.1125
245,10.0,41.5,4.75
246,16.9,45.0,2.0875
247,41.775,45.0,0.5875
248,61.075,32.4,25.0
249,17.5,32.4,16.6
250,62.5,22.85,18.175
251,45.9375,22.3125,4.5625
252,62.5,42.2,6.25
253,17.5,35.0,8.4
254,44.6875,32.8,18.5875
255,39.7,37.4,25.0
256,50.6875,35.0,18.7875
257,28.0,43.8,6.9125
258,44.6875,30.2,22.8625
259,62.5,45.0,6.45
260,60.2875,45.0,2.5875
261,10.0,45.0,23.5
262,10.3,27.4,22.7875
263,10.0,45.0,7.8375
264,41.425,30.0,7.325
265,17.5,31.3125,7.1875
266,62.5,39.3125,17.425
267,62.5,45.0,5.0875
268,10.0,25.0,6.5625
269,44.6875,25.0,17.1625
270,44.0625,10.0,5.0875
271,45.9375,44.2,18.075
272,62.5,42.725,4.275
273,14.5,43.8,2.5875
274,43.75,33.8,5.0875
275,44.0625,30.5125,6.5625
276,44.7875,44.6,8.4375
277,62.5,45.0,6.5625
278,16.3,43.8,1.35
279,62.5,43.8,1.475
280,44.9875,35.0,22.8625
281,58.3,45.0,3.3
282,61.75,6.5625,13.9
283,44.6875,33.7875,2.475
284,10.0,20.0125,2.575
285,38.35,41.5875,7.8125
286,44.0625,10.1625,2.8
287,62.5,30.0,7.1875
288,10.0,32.0,7.1875
289,61.175,36.5875,21.025
290,58.8125,35.0,6.25
291,44.0,41.5875,6.25
292,41.3125,45.0,6.5625
293,44.6875,35.625,18.7375
294,41.3375,36.4625,13.9
295,10.0,25.0,25.0
296,60.3625,35.0,7.1875
297,44.0625,32.9,6.5625
298,44.0625,8.5625,5.0
299,17.5,38.775,14.9125
300,44.6875,35.2,3.925
301,41.05,25.0,5.0875
302,62.5,43.4,4.8
303,44.6875,45.0,8.4375
304,21.4,10.0,21.25
305,50.075,26.55,6.5375
306,60.2875,6.5625,1.65
307,10.0,10.0,9.25
308,44.7875,30.2,25.0
309,41.05,41.2,6.9625
310,62.5,22.3125,15.175
311,45.9375,45.0,25.0
312,62.5,43.6,21.6875
313,62.5,25.0,18.5
314,36.7,33.0,19.6375
315,56.825,35.0,24.1
316,17.5,40.3125,20.1625
317,41.05,10.0,7.375
318,60.2875,37.775,2.0625
319,44.6875,35.0,6.9125
320,43.75,33.7375,-1.9625
321,44.0375,43.0,16.075
322,43.1375,31.25,17.5375
323,50.275,39.8,6.45
324,61.75,10.0,18.3
325,45.9375,30.0,6.15
326,38.35,42.2,21.7
327,10.0,30.0,4.3375
328,57.5125,45.0,3.0625
329,57.55,40.45,25.0
330,44.6875,25.0,6.45
331,10.0,31.25,10.0
332,47.8,45.0,19.3
333,60.3625,45.0,8.4375
334,10.0,45.0,4.1
335,58.075,6.5625,21.3125
336,16.9,34.0,5.25
337,45.7375,30.575,7.1875
338,62.5,45.0,18.25
339,62.5,35.0,25.0
340,39.55,44.0,4.2125
341,59.65,45.0,18.075
342,10.3,38.175,17.5
343,43.75,23.5,10.0
344,60.25,31.25,7.9
345,41.3375,35.0,6.5625
346,62.5,6.5625,6.0
347,42.5125,25.0,3.15
348,43.75,45.0,7.975
349,44.6875,32.025,13.8375
350,10.0,45.0,5.75
351,10.3,10.9875,10.0
352,62.5,30.0,13.075
353,45.8875,35.625,5.35
354,44.0625,10.0,7.3
355,44.0625,45.0,6.7
356,44.0625,8.6875,5.125
357,44.0375,29.6875,6.5625
358,62.5,6.5625,4.0375
359,41.3375,8.6875,10.0
360,56.2,4.35,10.0
361,56.2,10.0,5.55
362,43.7625,25.0,15.275
363,61.075,41.4,7.1875
364,44.6875,35.0,5.1
365,16.3,41.0,10.525
366,62.5,43.4,20.5375
367,12.1,25.0,12.775
368,10.0,45.0,19.1
369,10.0,45.0,6.25
370,17.5,44.4,5.5
371,30.4375,10.0,4.8
372,54.55,25.0,7.1875
373,44.6875,35.0,23.3875
374,44.6875,39.6,4.275
375,21.3875,43.6,7.1875
376,57.5125,45.0,7.1875
377,44.0125,44.2,16.825
378,62.5,39.3125,6.5625
379,61.025,7.8375,6.25
380,13.65,45.0,4.75
381,43.6625,35.0,25.0
382,62.5,45.0,24.1
383,10.0,45.0,6.5625
384,62.5,34.825,19.7
385,44.0625,6.5625,-0.2
386,43.75,42.2,0.3375
387,60.4,10.0,7.8125
388,43.75,9.75,19.0375
389,35.325,35.0,5.05
390,62.5,35.0,7.3875
391,43.75,26.6,7.1
392,44.0625,25.0,25.0
393,44.5,10.0,10.0
394,10.0,35.0,4.8
395,61.075,45.0,8.4375
396,53.125,36.0,9.6125
397,44.0625,39.3125,5.5375
398,61.0,45.0,8.6875
399,17.5,25.0,5.0875
400,39.975,42.6,5.825
401,10.0,25.5625,1.15
402,10.0,18.7,8.6875
403,17.5,45.0,6.1
404,48.5875,45.0,16.05
405,62.5,40.8,10.0
406,42.4,35.0,25.0
407,62.5,40.8,8.8
408,45.9375,44.2,7.1875
409,40.3375,35.0,21.4375
410,60.5125,25.0,3.8125
411,40.9125,42.1875,3.45
412,44.0625,35.0,25.0
413,43.225,39.0,20.0
414,44.0625,35.0,16.8375
415,60.2875,45.0,20.575
416,62.5,40.2,4.175
417,62.5,35.0,5.3875
418,43.75,35.0,10.0
419,62.5,35.0,17.45
420,24.9875,40.3875,2.825
421,62.5,33.0,3.0
422,47.9125,45.0,5.8375
423,62.5,41.5875,6.25
424,49.9625,41.5875,4.4125
425,44.6875,25.575,21.775
426,10.0,35.0,8.2875
427,62.5,29.775,5.575
428,62.5,43.4,9.1125
429,61.075,38.175,11.525
430,47.8,36.6,20.325
431,53.95,21.025,2.6875
432,43.75,22.7875,8.6875
433,62.5,41.925,17.6
434,10.0,45.0,25.0
435,23.725,35.0,9.6375
436,44.6875,34.6,6.9125
437,44.0625,35.0,3.3375
438,58.775,41.8,5.5375
439,44.0625,25.0,5.525
440,32.95,35.0,5.0875
441,10.0,45.0,8.4375
442,10.0,45.0,11.2
443,17.5,45.0,8.4375
444,47.0125,10.0,17.625
445,62.5,30.575,22.3125
446,19.3,27.45,7.1875
447,43.6625,45.0,8.4375
448,17.5,25.0,20.775
449,15.7,35.0,25.0
450,49.3,6.5625,25.0
451,62.5,14.9,21.25
452,62.5,30.6,4.625
453,55.0,42.2,25.0
454,59.275,36.0,25.0
455,44.0625,45.0,13.125
456,10.3,6.675,4.4125
457,43.75,10.0,12.4
458,44.6875,30.0,18.7375
459,42.7,37.5125,4.8375
460,44.6875,43.8,11.0875
461,62.5,44.2,8.4375
462,32.725,33.1,3.6125
463,43.4375,19.075,8.65
464,49.15,45.0,7.1875
465,44.0625,8.25,6.25
466,39.975,39.0,3.325
467,60.25,10.0,4.8125
468,52.175,44.2,5.0875
469,52.6375,35.0,20.0
470,62.5,41.5,4.75
471,44.6875,44.2,18.875
472,60.3625,44.0,8.4375
473,10.0,36.8875,4.8125
474,59.5,40.45,6.25
475,19.025,35.0625,5.0875
476,61.7625,45.0,24.25
477,42.9875,40.3125,25.0
478,43.9875,10.0,21.25
479,37.3,7.8125,25.0
480,40.6,5.0875,15.3
481,10.0,39.1875,20.575
482,43.75,10.0,4.3125
483,44.0625,16.1875,22.9
484,44.0625,41.5875,-1.825
485,60.2875,39.1875,10.0
486,10.0,45.0,0.4
487,43.75,31.25,5.825
488,45.9375,43.0,20.725
489,44.5,6.5625,23.5
490,43.6,44.2,6.5625
491,62.5,35.0,4.6875
492,44.0625,41.525,7.8125
493,10.0,5.0875,5.775
494,17.5,43.8,6.9125
495,61.8375,45.0,4.925
496,62.5,22.85,3.5875
497,62.5,29.4,20.8625
498,62.5,45.0,6.5625
499,62.5,35.0,23.0125
