,EEE
461,91.15
462,63.2125
463,33.05
464,88.575
465,9.725
466,48.125
467,61.3
468,57.2375
469,50.5875
470,54.9
471,41.5875
472,58.525
473,52.325
474,23.2
475,92.5
476,57.5375
477,48.5875
478,18.775
479,62.75
480,58.0
481,33.5
482,91.775
483,21.2875
484,24.3125
485,79.9375
486,17.85
487,34.3875
488,55.35
489,49.475
490,91.7
491,23.8
492,44.4
493,48.9
494,80.0875
495,33.4625
496,52.4
497,54.4
498,55.55
499,41.5375
500,32.5375
501,37.35
502,53.175
503,50.8375
504,82.0625
505,19.875
506,9.4
507,60.025
508,33.325
509,41.6125
510,36.3
511,36.725
512,54.4875
513,62.5625
514,55.925
515,60.8
516,12.35
517,68.0
518,62.5
519,62.5
520,35.5625
521,45.3125
522,38.4125
523,56.8625
524,22.9
525,83.775
526,35.9875
527,60.6375
528,75.7
529,35.8
530,52.95
531,35.7
532,57.3875
533,47.0
534,4.9625
535,33.7875
536,43.3
537,62.9875
538,66.925
539,35.8
540,44.9
541,47.9
542,58.025
543,33.825
544,46.4
545,46.4
546,62.7375
547,57.25
548,98.5
549,23.2
550,45.8
551,41.1875
552,77.875
553,20.55
554,18.6125
555,89.175
556,32.0375
557,71.8875
558,58.7875
559,54.9875
560,78.8
561,24.25
562,33.1875
563,50.3875
564,22.425
565,82.8375
566,70.425
567,22.575
568,63.625
569,35.175
570,83.0125
571,9.6375
572,60.375
573,47.825
574,49.875
575,42.9875
576,22.025
577,91.25
578,38.3
579,43.8625
580,53.7
581,25.0125
582,42.2
583,52.7
584,56.725
585,36.1125
586,61.825
587,53.5
588,47.15
589,36.85
590,52.1
591,45.725
592,4.6625
593,70.975
594,67.7125
595,15.7375
596,32.65
597,63.35
598,49.9
599,40.9
600,24.7125
601,77.8
602,19.8
603,81.1125
604,37.5
605,38.3875
606,44.4
607,39.3
608,57.1125
609,52.825
610,42.7
611,24.55
612,22.3
613,77.5
614,50.15
615,40.5875
616,14.7375
617,32.1125
618,63.2625
619,41.5625
620,42.025
621,60.1
622,50.875
623,51.3375
624,55.6
625,50.875
626,24.9
627,76.0
628,41.8
629,53.8
630,33.7875
631,7.8125
632,93.3375
633,10.15
634,50.0
635,40.25
636,58.1875
637,61.7625
638,12.2625
639,60.2
640,60.2625
641,43.575
642,62.95
643,31.9
644,70.45
645,33.2125
646,91.15
647,22.05
648,46.55
649,37.725
650,14.7
651,37.325
652,93.375
653,21.125
654,61.1125
655,45.1375
656,63.2875
657,37.125
658,42.4125
659,57.6375
660,31.1625
661,64.6
662,20.4625
663,76.775
664,85.825
665,20.025
666,20.5375
667,86.875
668,41.9625
669,46.95
670,37.3125
671,33.2375
672,57.9875
673,37.6875
674,59.9
675,10.425
676,95.2
677,24.325
678,33.4625
679,70.0875
680,26.0
681,23.0375
682,69.8625
683,36.3
684,35.85
685,39.6625
686,49.9
687,60.5875
688,37.0
689,47.1375
690,89.0375
691,21.2875
692,9.8625
693,88.7875
694,23.1625
695,91.025
696,55.05
697,45.0
698,53.0
699,41.9
700,52.8
701,42.8625
702,22.5
703,78.6
704,5.5375
705,38.8
706,49.7
707,56.075
708,63.2625
709,43.3875
710,58.1
711,59.5625
712,53.675
713,48.45
714,40.4625
715,9.275
716,59.9
717,57.125
718,34.4625
719,64.2
720,36.3625
721,70.5875
722,36.4375
723,44.3875
724,87.5125
725,8.65
726,58.4875
727,12.175
728,31.625
729,15.1375
730,67.6
731,25.0
732,83.4375
733,23.05
734,41.475
735,22.6375
736,18.85
737,79.0625
738,42.0
739,36.0875
740,42.6
741,50.1
742,56.95
743,31.7
744,20.8
745,66.5
746,82.9
747,28.6
748,24.3
749,69.3
750,45.85
751,13.475
752,38.4625
753,46.25
754,48.075
755,17.45
756,20.2625
757,61.25
758,53.425
759,47.55
760,39.3625
761,17.4375
762,27.3625
763,43.925
764,33.125
765,69.175
766,33.6
767,64.5375
768,50.875
769,53.6
770,37.825
771,26.5125
772,66.1625
773,45.5
774,85.25
775,20.5875
776,12.775
777,55.025
778,51.6
779,39.15
780,64.95
781,31.3375
782,17.65
783,77.4875
784,56.4125
785,12.525
786,39.0
787,44.6
788,22.7875
789,93.3625
790,55.3
791,65.5
792,31.2625
793,26.9875
794,71.7375
795,15.05
796,9.2125
797,90.6625
798,53.9
799,61.525
800,34.0625
801,21.5875
802,69.575
803,16.8625
804,29.8875
805,66.2
806,36.3375
807,16.6875
808,54.3625
809,56.7125
810,38.9
811,48.5
812,29.0
813,76.4
814,53.525
815,57.975
816,43.8
817,48.3
818,27.375
819,55.825
820,9.2125
821,80.1625
822,42.9
823,53.4
824,44.3375
825,39.5125
826,40.7875
827,44.8125
828,40.2
829,66.6
830,38.7
831,38.475
832,65.175
833,36.025
834,64.1
835,53.2
836,9.0875
837,78.45
838,55.7375
839,17.225
840,53.6125
841,46.8375
842,50.075
843,36.15
844,83.5375
845,16.2125
846,37.125
847,55.7375
848,38.0875
849,51.7
850,7.7875
851,62.225
852,55.6125
853,18.85
854,65.3875
855,25.1625
856,81.7
857,18.75
858,63.6875
859,54.5
860,50.2125
861,32.0875
862,47.025
863,30.2375
864,21.55
865,76.1875
866,9.475
867,61.275
868,67.8
869,22.6875
870,72.425
871,26.825
872,59.0875
873,48.4
874,86.7
875,23.175
876,92.8375
877,21.4375
878,37.8625
879,58.3
880,73.0
881,24.7
882,52.625
883,59.275
884,68.0125
885,15.9375
886,50.9125
887,61.75
888,47.1375
889,49.375
890,24.4625
891,85.2875
892,32.8
893,67.45
894,41.4
895,51.6
896,47.9
897,55.4
898,52.5875
899,54.0625
900,60.0
901,46.85
902,20.0875
903,84.875
904,43.9875
905,47.15
906,48.3
907,42.9875
908,41.8
909,43.45
910,52.0625
911,57.1
912,6.65
913,42.7125
914,52.2
915,40.55
916,40.5125
917,35.5125
918,32.3875
919,66.975
920,34.65
921,37.75
922,36.95
923,26.475
924,23.5125
925,88.5625
926,39.45
927,42.275
928,33.4125
929,44.1875
930,93.3625
931,22.1875
932,29.7875
933,21.8
934,19.375
935,88.175
936,70.0
937,40.6
938,35.575
939,10.325
940,40.45
941,62.15
942,57.5625
943,54.2875
944,94.0
945,10.0
946,44.0
947,24.6625
948,59.3
949,59.525
950,64.65
951,23.8875
952,55.775
953,54.1125
954,40.2875
955,43.175
956,22.525
957,0.6625
958,41.7
959,39.225
960,55.4
961,53.0
962,63.675
963,26.425
964,8.3125
965,66.875
966,2.6625
967,38.6875
968,25.0
969,94.6
970,41.75
971,41.7625
972,36.975
973,47.1
974,44.7
975,50.1
976,44.0125
977,44.2
978,56.5875
979,53.4125
980,41.0
981,58.7
982,95.775
983,23.275
984,44.8375
985,35.2625
986,50.675
987,18.625
988,29.0125
989,41.6875
990,30.45
991,44.5125
992,38.475
993,59.725
994,52.2
995,36.65
996,15.8125
997,88.5625
998,25.325
999,82.375
