,CoopPunishOpp,BullyOpp,BullyPunishOpp
345,62.5,45.0,23.675
346,61.7625,44.6,24.2625
347,61.8375,44.6,23.675
348,62.5,44.6,23.625
349,61.7625,45.0,23.9625
350,62.5,44.6,24.2875
351,62.5,44.6,24.2875
352,61.7625,45.0,24.2625
353,61.7875,44.8,24.2875
354,61.7625,45.0,24.2625
355,61.7625,45.0,24.2625
356,61.7875,45.0,24.2875
357,61.7875,44.0625,24.2875
358,60.4,44.6,24.2625
359,62.2,45.0,23.625
360,61.7625,43.8625,24.2625
361,62.5,44.6,23.625
362,61.7625,44.6,24.2625
363,62.5,45.0,23.675
364,62.5,44.6,23.625
365,62.5,45.0,24.2875
366,59.9625,43.8625,24.2625
367,62.5,45.0,24.2875
368,61.7625,43.8625,24.25
369,59.9625,43.8625,24.2625
370,62.5,45.0,23.75
371,61.7625,43.8625,23.9625
372,62.2,44.0625,24.2875
373,60.4,44.6,24.2625
374,62.5,45.0,24.2875
375,61.7875,44.8,23.625
376,59.9625,44.6,24.2625
377,62.5,45.0,23.625
378,62.5,44.8,24.2875
379,60.4,43.8625,23.9625
380,61.7875,45.0,23.675
381,61.7625,44.3,24.25
382,61.7875,45.0,24.2875
383,62.5,44.0625,23.625
384,62.5,44.0625,23.675
385,62.5,44.6,24.2875
386,61.7625,45.0,24.2625
387,61.7625,44.6,23.9625
388,61.7875,44.8,24.2875
389,60.4,43.8625,24.2625
390,62.5,44.6,24.2875
391,62.2,44.0625,24.2875
392,62.5,44.6,24.2875
393,60.4,43.8625,24.25
394,61.7625,44.6,24.2625
395,61.8375,44.6,23.625
396,61.7875,45.0,23.675
397,61.7625,44.6,24.25
398,60.4,44.6,24.2625
399,59.9625,44.6,24.25
400,61.7875,44.8,24.2875
401,60.4,45.0,23.9625
402,61.7625,45.0,24.2625
403,61.7625,44.6,23.9625
404,61.8375,44.6,23.625
405,61.7625,45.0,24.25
406,61.7625,45.0,24.25
407,61.7625,45.0,24.2625
408,62.5,45.0,23.675
409,59.9625,43.8625,24.2625
410,61.7875,45.0,23.625
411,61.7875,44.0625,24.2875
412,61.7875,45.0,23.625
413,62.2,44.6,23.675
414,61.7625,45.0,24.25
415,62.2,44.8,23.625
416,61.7625,44.6,23.9625
417,61.7625,43.8625,24.25
418,59.9625,43.8625,24.2625
419,61.7625,43.8625,24.2625
420,62.5,44.6,24.2875
421,60.4,43.8625,24.2625
422,61.8375,45.0,23.75
423,62.5,44.6,23.625
424,59.9625,44.6,23.9625
425,62.5,44.6,23.75
426,61.7875,44.0625,23.625
427,61.7875,45.0,24.2875
428,61.7625,45.0,24.25
429,59.9625,45.0,24.25
430,62.5,44.8,23.75
431,61.7625,45.0,24.25
432,61.7625,45.0,23.9625
433,62.5,45.0,24.2875
434,61.7625,43.8625,24.2625
435,62.5,45.0,23.75
436,61.7625,44.6,24.2625
437,61.7875,44.6,23.675
438,60.4,44.3,24.25
439,61.7625,45.0,24.25
440,61.7625,43.8625,24.2625
441,59.9625,43.8625,24.2625
442,61.7625,44.6,24.25
443,62.2,44.8,23.625
444,62.5,44.6,24.2875
445,62.5,44.8,23.625
446,61.7875,44.6,23.75
447,61.7625,44.6,24.25
448,62.5,44.8,23.675
449,62.5,44.6,23.625
450,61.8375,44.0625,24.2875
451,61.8375,44.6,24.2875
452,61.7875,44.0625,23.625
453,61.7875,45.0,24.2875
454,62.5,44.6,23.675
455,61.7875,44.8,24.2875
456,62.5,45.0,24.2875
457,61.7625,44.3,24.25
458,62.2,45.0,24.2875
459,59.9625,45.0,24.2625
460,60.4,45.0,23.9625
461,61.7625,43.8625,24.2625
462,60.4,45.0,24.2625
463,61.7875,44.0625,24.2875
464,61.7875,44.8,23.675
465,61.7625,45.0,24.25
466,61.7875,44.6,24.2875
467,59.9625,43.8625,23.9625
468,62.5,44.6,24.2875
469,61.7625,45.0,24.2625
470,61.7625,45.0,23.9625
471,60.4,45.0,24.2625
472,60.4,44.3,24.2625
473,61.7625,45.0,24.2625
474,61.7875,44.0625,23.675
475,61.7625,45.0,24.2625
476,61.8375,45.0,24.2875
477,61.7625,45.0,23.9625
478,61.7625,44.3,24.2625
479,61.8375,44.6,23.625
480,60.4,43.8625,24.2625
481,62.5,44.8,23.675
482,61.8375,44.0625,24.2875
483,61.7625,43.8625,24.25
484,61.7625,43.8625,24.2625
485,61.7875,45.0,23.625
486,61.7875,44.0625,23.75
487,61.7625,43.8625,24.25
488,61.7625,44.6,24.2625
489,62.5,44.0625,24.2875
490,61.7625,44.6,24.2625
491,61.7875,44.0625,23.625
492,61.7625,45.0,24.2625
493,61.7625,43.8625,24.2625
494,61.7625,43.8625,23.9625
495,60.4,44.3,24.25
496,61.7875,44.6,23.625
497,61.7625,43.8625,24.2625
498,61.7625,43.8625,24.25
499,61.8375,44.8,24.2875
