,CoopPunishOpp,BullyOpp,BullyPunishOpp
367,50,48,50
368,-14,48,50
369,50,48,48
370,-22,48,48
371,48,48,50
372,-18,48,48
373,48,48,48
374,-12,48,50
375,-24,50,48
376,-12,48,50
377,50,48,50
378,48,48,50
379,48,48,48
380,-22,50,48
381,-20,50,48
382,-8,50,50
383,-22,50,48
384,-14,48,48
385,-10,50,50
386,-10,48,50
387,-20,50,50
388,-14,50,48
389,-14,50,50
390,48,50,50
391,-10,50,48
392,50,50,48
393,-24,46,46
394,-22,50,48
395,-22,50,50
396,50,50,50
397,48,48,48
398,-24,48,48
399,50,50,48
400,-18,50,48
401,50,50,48
402,50,48,50
403,48,50,48
404,48,50,48
405,48,50,48
406,-14,46,50
407,50,50,50
408,-10,50,50
409,50,48,48
410,48,48,48
411,-12,48,46
412,50,50,50
413,48,48,50
414,50,48,50
415,-14,44,50
416,-12,50,50
417,50,50,48
418,-16,48,50
419,48,50,50
420,-18,46,50
421,-22,50,46
422,-12,48,44
423,50,48,48
424,-26,50,48
425,50,50,50
426,50,50,48
427,-16,50,46
428,50,48,50
429,-20,48,50
430,-20,48,50
431,50,50,50
432,-20,48,50
433,-24,48,48
434,48,48,50
435,50,50,48
436,-10,48,50
437,48,48,50
438,-10,48,50
439,48,50,48
440,-22,48,48
441,-22,48,46
442,-20,48,50
443,-14,48,48
444,-20,46,46
445,50,48,48
446,-22,50,48
447,50,50,50
448,50,50,50
449,-16,48,48
450,48,50,50
451,-12,48,50
452,50,50,50
453,48,48,48
454,-18,48,46
455,50,50,50
456,-22,48,50
457,-14,50,50
458,50,50,50
459,-18,48,50
460,50,48,50
461,-20,50,50
462,50,50,48
463,50,48,48
464,48,48,50
465,-8,48,48
466,-20,50,48
467,-12,50,50
468,50,50,50
469,-18,48,48
470,-18,48,50
471,-22,48,46
472,-18,50,50
473,-20,48,50
474,-14,50,50
475,-16,48,48
476,48,48,48
477,-16,50,48
478,-18,50,50
479,-18,50,48
480,-24,50,50
481,48,48,48
482,-20,50,50
483,-16,50,48
484,-24,48,48
485,50,48,48
486,-10,50,48
487,-18,50,50
488,-16,50,48
489,48,50,48
490,-20,48,48
491,-22,50,50
492,-16,50,48
493,-18,50,50
494,50,48,48
495,48,48,50
496,-26,48,48
497,48,50,48
498,-14,48,46
499,48,50,50
