,CoopPunishOpp,BullyOpp,BullyPunishOpp
140,48,50,50
141,50,40,44
142,40,-2,46
143,50,40,50
144,50,44,50
145,12,46,26
146,-6,50,34
147,42,50,28
148,38,42,40
149,42,50,8
150,-20,50,46
151,-20,40,42
152,-14,50,40
153,-20,46,34
154,-6,46,46
155,50,38,50
156,-16,42,50
157,48,4,50
158,34,20,38
159,50,34,16
160,32,50,38
161,20,50,46
162,24,50,50
163,-20,26,36
164,38,48,-2
165,0,50,42
166,-6,42,50
167,-6,50,42
168,32,34,44
169,28,50,50
170,-2,38,38
171,-6,30,42
172,22,30,36
173,36,42,10
174,-24,50,50
175,12,50,0
176,38,6,44
177,-28,42,30
178,50,12,50
179,2,40,34
180,-26,8,50
181,-20,42,50
182,-18,36,36
183,38,38,14
184,-2,50,50
185,44,20,46
186,-18,50,46
187,-12,38,50
188,-24,40,26
189,-8,44,42
190,-12,38,50
191,-10,50,44
192,-26,50,34
193,42,38,42
194,-2,40,50
195,-6,50,48
196,44,28,42
197,4,50,48
198,48,28,50
199,36,14,28
200,-24,48,50
201,-12,40,50
202,0,42,50
203,-20,12,38
204,-20,38,44
205,44,50,24
206,-2,40,42
207,-10,44,46
208,50,30,-4
209,20,24,14
210,26,50,22
211,-14,36,50
212,-26,50,50
213,-16,50,26
214,-22,36,46
215,38,36,50
216,24,38,12
217,30,26,40
218,40,44,2
219,46,50,50
220,-20,50,42
221,-6,50,50
222,38,42,50
223,28,50,36
224,50,28,34
225,50,16,42
226,50,50,34
227,38,20,46
228,-22,50,50
229,-16,50,50
230,-24,30,48
231,-22,50,44
232,-4,30,28
233,-8,34,50
234,50,30,30
235,-4,40,36
236,6,44,38
237,0,50,26
238,-12,38,44
239,50,50,8
240,-12,50,50
241,-6,34,32
242,38,22,46
243,50,50,44
244,-18,42,50
245,40,44,38
246,-2,30,48
247,50,28,44
248,40,34,40
249,50,50,50
250,46,34,50
251,12,50,42
252,-26,42,44
253,50,42,36
254,-14,44,50
255,28,50,50
256,4,44,16
257,-12,44,50
258,44,20,50
259,22,50,50
260,38,50,44
261,50,24,36
262,44,50,2
263,50,50,42
264,-24,36,38
265,-20,44,46
266,-20,48,20
267,-12,30,30
268,0,40,38
269,6,46,28
270,-6,24,50
271,36,44,24
272,44,24,48
273,24,50,50
274,-24,50,42
275,40,48,50
276,40,36,34
277,30,38,38
278,50,42,42
279,0,50,40
280,-14,50,42
281,0,50,34
282,-20,42,40
283,50,36,26
284,46,42,50
285,40,32,36
286,-18,42,50
287,-6,50,50
288,-8,46,46
289,-20,38,24
290,8,26,40
291,50,42,38
292,50,50,50
293,4,50,6
294,50,44,50
295,2,44,20
296,-20,40,46
297,-20,50,38
298,0,20,48
299,40,50,28
300,-2,16,42
301,30,4,44
302,-16,50,30
303,-22,50,34
304,34,44,48
305,-18,50,36
306,46,40,42
307,-28,38,50
308,-22,38,18
309,-18,42,30
310,0,46,44
311,-12,50,44
312,-20,44,18
313,50,44,32
314,42,42,30
315,-20,50,44
316,40,16,50
317,36,44,46
318,-26,42,50
319,42,50,50
320,34,22,20
321,-2,20,24
322,4,28,50
323,30,40,42
324,34,34,50
325,-18,36,50
326,-18,50,48
327,6,42,50
328,50,6,38
329,50,44,34
330,50,40,50
331,50,44,42
332,2,8,50
333,-10,50,50
334,-6,50,30
335,6,14,50
336,30,50,40
337,44,50,26
338,-4,38,50
339,38,24,32
340,50,50,36
341,44,40,40
342,-24,50,50
343,34,50,50
344,40,34,50
345,-8,50,50
346,28,50,42
347,44,36,50
348,44,12,6
349,14,20,40
350,-2,50,50
351,-14,50,28
352,32,38,50
353,-4,44,50
354,-14,50,38
355,0,44,24
356,24,8,50
357,-22,50,50
358,42,50,44
359,-8,36,30
360,-16,50,44
361,50,50,26
362,-18,50,34
363,36,40,46
364,2,0,30
365,36,34,48
366,-18,44,48
367,-18,36,32
368,-22,42,50
369,0,44,42
370,-18,38,50
371,44,50,28
372,26,50,36
373,12,40,32
374,36,38,42
375,-16,12,50
376,50,50,50
377,38,50,-2
378,38,38,50
379,-14,8,50
380,50,30,18
381,-24,38,42
382,34,50,40
383,50,50,50
384,50,36,50
385,28,38,50
386,50,46,50
387,-4,50,50
388,46,12,44
389,2,10,50
390,50,40,6
391,32,46,2
392,40,44,38
393,-12,50,44
394,-10,32,36
395,-16,40,50
396,50,50,42
397,32,46,50
398,-20,44,8
399,-24,50,50
400,-22,50,50
401,-20,38,24
402,38,32,40
403,44,10,50
404,-12,22,50
405,-6,50,42
406,-24,42,38
407,-2,6,50
408,-26,44,50
409,36,50,46
410,48,50,38
411,-20,50,50
412,-12,36,50
413,4,42,40
414,42,50,-2
415,44,22,6
416,38,48,50
417,-4,50,50
418,-16,50,20
419,22,34,32
420,44,44,42
421,-12,42,38
422,-20,50,50
423,-18,40,50
424,-12,50,44
425,-20,44,50
426,8,30,50
427,0,36,50
428,30,44,50
429,38,42,50
430,-20,42,50
431,-10,30,44
432,24,50,44
433,8,50,48
434,-18,50,50
435,-8,44,50
436,-20,46,50
437,-4,50,44
438,-20,42,50
439,0,44,50
440,-16,50,10
441,-28,50,50
442,32,4,34
443,34,50,50
444,32,44,0
445,22,48,50
446,-22,50,38
447,-4,42,44
448,24,36,34
449,-16,32,50
450,-8,36,28
451,-16,50,46
452,4,40,50
453,-20,32,50
454,-16,50,46
455,32,50,24
456,-4,40,8
457,28,44,50
458,38,42,46
459,0,50,18
460,30,36,20
461,-4,50,50
462,46,48,36
463,-6,50,50
464,50,36,2
465,8,34,38
466,-20,50,38
467,50,50,32
468,-6,46,50
469,-20,50,16
470,-24,24,32
471,-14,44,50
472,-4,50,44
473,38,48,28
474,-6,50,42
475,-8,50,50
476,-30,48,46
477,38,6,44
478,22,42,32
479,4,28,50
480,26,50,34
481,-16,38,50
482,50,50,50
483,50,40,44
484,-16,50,50
485,-8,34,36
486,-20,28,42
487,28,50,12
488,6,50,42
489,-22,50,50
490,14,50,14
491,42,36,40
492,44,42,50
493,36,46,22
494,40,50,32
495,50,38,34
496,-24,36,46
497,12,12,40
498,-22,44,50
499,0,48,6
