,CoopPunishOpp,BullyOpp,BullyPunishOpp
297,100,98,98
298,100,98,98
299,100,98,98
300,100,98,98
301,100,98,98
302,100,98,98
303,100,98,98
304,100,98,98
305,100,98,98
306,100,98,98
307,100,98,98
308,100,98,98
309,100,98,98
310,100,98,98
311,100,98,98
312,100,98,98
313,100,98,98
314,100,98,98
315,100,98,98
316,100,98,98
317,100,98,98
318,100,98,98
319,100,98,98
320,100,98,98
321,100,98,98
322,100,98,98
323,100,98,98
324,100,98,98
325,100,98,98
326,100,98,98
327,100,98,98
328,100,98,98
329,100,98,98
330,100,98,98
331,100,98,98
332,100,98,98
333,100,98,98
334,100,98,98
335,100,98,98
336,100,98,98
337,100,98,98
338,100,98,98
339,100,98,98
340,100,98,98
341,100,98,98
342,100,98,98
343,100,98,98
344,100,98,98
345,100,98,98
346,100,98,98
347,100,98,98
348,100,98,98
349,100,98,98
350,100,98,98
351,100,98,98
352,100,98,98
353,100,98,98
354,100,98,98
355,100,98,98
356,100,98,98
357,100,98,98
358,100,98,98
359,100,98,98
360,100,98,98
361,100,98,98
362,100,98,98
363,100,98,98
364,100,98,98
365,100,98,98
366,100,98,98
367,100,98,98
368,100,98,98
369,100,98,98
370,100,98,98
371,100,98,98
372,100,98,98
373,100,98,98
374,100,98,98
375,100,98,98
376,100,98,98
377,100,98,98
378,100,98,98
379,100,98,98
380,100,98,98
381,100,98,98
382,100,98,98
383,100,98,98
384,100,98,98
385,100,98,98
386,100,98,98
387,100,98,98
388,100,98,98
389,100,98,98
390,100,98,98
391,100,98,98
392,100,98,98
393,100,98,98
394,100,98,98
395,100,98,98
396,100,98,98
397,100,98,98
398,100,98,98
399,100,98,98
400,100,98,98
401,100,98,98
402,100,98,98
403,100,98,98
404,100,98,98
405,100,98,98
406,100,98,98
407,100,98,98
408,100,98,98
409,100,98,98
410,100,98,98
411,100,98,98
412,100,98,98
413,100,98,98
414,100,98,98
415,100,98,98
416,100,98,98
417,100,98,98
418,100,98,98
