,CoopPunishOpp,BullyOpp,BullyPunishOpp
151,92,100,100
152,68,94,96
153,100,100,96
154,100,96,94
155,88,100,92
156,100,100,98
157,88,100,96
158,82,96,96
159,62,82,86
160,96,100,92
161,94,86,90
162,100,100,90
163,96,100,100
164,96,100,92
165,92,88,96
166,100,96,100
167,94,98,100
168,100,100,96
169,78,96,100
170,94,94,96
171,96,100,96
172,100,94,100
173,94,96,100
174,100,94,100
175,86,100,96
176,92,100,100
177,92,88,98
178,94,100,100
179,96,96,96
180,68,100,100
181,100,100,92
182,80,100,96
183,74,96,100
184,92,100,100
185,94,98,100
186,96,100,96
187,100,100,100
188,100,100,94
189,98,100,100
190,100,100,100
191,96,100,92
192,72,96,96
193,100,96,100
194,94,100,96
195,96,100,100
196,88,100,100
197,100,96,92
198,68,96,100
199,94,100,96
200,96,96,100
201,100,90,100
202,100,96,94
203,100,100,96
204,96,100,96
205,96,96,96
206,92,90,100
207,100,100,100
208,94,96,84
209,88,96,100
210,98,96,96
211,96,100,100
212,52,100,100
213,92,100,94
214,96,98,96
215,100,100,96
216,84,96,94
217,100,100,100
218,96,96,96
219,72,94,96
220,94,100,96
221,70,96,96
222,94,100,100
223,92,100,100
224,66,96,100
225,78,90,96
226,96,96,100
227,90,82,96
228,94,96,96
229,92,94,86
230,98,100,90
231,94,100,96
232,90,94,94
233,96,100,100
234,100,90,96
235,96,100,100
236,94,100,100
237,100,96,100
238,94,100,96
239,90,92,96
240,100,96,100
241,82,94,98
242,100,96,100
243,88,94,86
244,84,100,100
245,100,94,100
246,94,100,88
247,100,100,94
248,92,100,92
249,94,96,96
250,100,100,100
251,100,100,100
252,96,96,96
253,94,96,88
254,68,100,94
255,96,100,96
256,96,100,96
257,96,100,94
258,96,92,100
259,94,96,100
260,96,74,96
261,90,96,96
262,100,100,92
263,100,100,96
264,86,100,100
265,100,100,96
266,90,96,96
267,92,100,98
268,96,100,96
269,100,96,96
270,92,96,100
271,94,82,94
272,100,84,96
273,100,96,96
274,100,96,100
275,98,96,94
276,80,94,96
277,96,100,100
278,94,96,100
279,100,92,94
280,100,90,96
281,84,96,96
282,96,100,100
283,88,98,92
284,74,100,100
285,92,100,92
286,86,90,96
287,88,100,100
288,96,96,94
289,96,100,100
290,92,100,94
291,94,100,96
292,94,92,100
293,88,98,96
294,90,98,80
295,100,100,96
296,100,96,98
297,100,94,100
298,92,82,100
299,100,100,96
300,100,100,96
301,100,100,100
302,96,94,100
303,100,96,100
304,100,96,94
305,96,96,100
306,92,94,96
307,96,100,100
308,82,100,90
309,94,100,96
310,72,100,94
311,96,92,96
312,100,92,96
313,88,94,92
314,84,100,100
315,92,100,98
316,80,92,96
317,96,94,92
318,96,100,100
319,100,100,96
320,68,96,100
321,100,100,96
322,92,100,96
323,100,96,100
324,100,94,96
325,88,100,100
326,82,96,94
327,94,96,90
328,94,94,96
329,96,98,100
330,96,100,94
331,100,100,98
332,96,100,100
333,96,96,94
334,92,100,100
335,96,96,96
336,86,96,100
337,92,100,100
338,84,74,100
339,96,100,94
340,86,100,92
341,100,100,100
342,96,100,100
343,100,96,100
344,70,100,100
345,96,96,100
346,96,96,96
347,92,100,100
348,96,100,94
349,94,100,94
350,96,100,84
351,96,100,96
352,90,90,96
353,100,100,100
354,94,98,100
355,78,98,88
356,96,100,100
357,66,100,96
358,100,96,92
359,96,92,100
360,100,94,96
361,100,100,96
362,96,96,96
363,96,100,92
364,66,100,88
365,90,100,92
366,96,100,98
367,100,100,96
368,96,100,90
369,100,88,100
370,96,100,92
371,96,96,96
372,100,100,96
373,94,100,60
374,100,100,96
375,74,96,94
376,82,100,94
377,84,100,96
378,86,100,100
379,100,96,100
380,100,92,100
381,100,100,100
382,92,96,96
383,100,100,100
384,94,82,100
385,84,100,94
386,88,100,100
387,92,100,92
388,96,94,96
389,100,94,96
390,90,96,100
391,64,96,96
392,80,90,100
393,78,94,100
394,96,100,96
395,80,100,96
396,86,100,100
397,90,92,96
398,94,100,100
399,84,100,100
400,100,100,96
401,94,94,86
402,100,92,100
403,84,96,96
404,92,92,96
405,100,100,100
406,94,96,96
407,96,96,100
408,94,96,96
409,96,100,100
410,100,76,94
411,100,88,100
412,100,96,98
413,96,96,90
414,96,100,96
415,96,96,96
416,92,96,100
417,100,100,96
418,100,98,96
419,100,96,96
420,100,96,100
421,100,96,94
422,100,100,100
423,94,100,100
424,80,94,100
425,96,100,96
426,84,100,96
427,88,94,100
428,100,96,100
429,96,94,100
430,100,96,90
431,84,96,96
432,96,96,88
433,94,76,100
434,96,94,94
435,100,100,92
436,100,96,92
437,96,100,100
438,94,96,94
439,94,96,92
440,92,100,84
441,86,94,94
442,100,100,96
443,100,100,100
444,96,100,98
445,86,100,90
446,74,100,96
447,100,96,100
448,96,94,100
449,100,100,96
450,82,100,96
451,74,92,96
452,78,100,100
453,80,96,96
454,100,94,88
455,92,94,100
456,100,96,96
457,80,100,100
458,80,96,100
459,92,100,96
460,96,100,100
461,100,94,94
462,92,98,98
463,92,94,90
464,96,100,86
465,90,96,78
466,96,96,80
467,96,96,94
468,94,100,88
469,60,100,96
470,100,94,96
471,88,94,100
472,100,96,100
473,96,100,100
474,100,96,96
475,100,96,94
476,100,100,100
477,94,100,100
478,90,100,96
479,100,72,84
480,100,94,88
481,78,84,96
482,94,96,100
483,90,100,96
484,90,88,98
485,96,100,94
486,100,96,96
487,92,94,88
488,92,96,100
489,74,100,100
490,96,100,96
491,100,100,92
492,88,96,92
493,84,98,92
494,100,96,96
495,88,96,96
496,82,100,96
497,94,96,82
498,94,100,92
499,100,100,100
