,CoopPunishOpp,BullyOpp,BullyPunishOpp
343,150,-50,-50
344,150,-50,-50
345,150,-50,-52
346,150,-50,-52
347,100,-50,-50
348,150,-50,-52
349,100,-50,-50
350,150,-50,-50
351,100,-50,-52
352,150,-52,-52
353,150,-50,-52
354,150,-52,-50
355,150,-50,-52
356,100,-50,-50
357,100,-50,-50
358,100,-50,-50
359,150,-50,-50
360,150,-50,-50
361,100,-50,-52
362,100,-52,-50
363,150,-52,-52
364,100,-50,-50
365,100,-52,-52
366,100,-52,-52
367,150,-52,-50
368,150,-50,-50
369,100,-50,-50
370,100,-52,-50
371,100,-50,-50
372,100,-52,-50
373,100,-52,-52
374,100,-50,-50
375,100,-52,-50
376,100,-50,-52
377,100,-52,-52
378,100,-52,-52
379,100,-50,-52
380,100,-52,-52
381,100,-52,-52
382,100,-52,-50
383,150,-52,-52
384,150,-50,-52
385,100,-50,-52
386,150,-50,-50
387,100,-52,-50
388,150,-52,-52
389,100,-50,-50
390,150,-50,-52
391,150,-52,-52
392,100,-50,-52
393,150,-50,-50
394,100,-50,-52
395,100,-50,-52
396,100,-52,-50
397,100,-50,-50
398,100,-52,-52
399,100,-52,-52
400,100,-50,-50
401,100,-52,-52
402,150,-50,-50
403,100,-52,-50
404,100,-52,-50
405,100,-52,-52
406,100,-50,-52
407,150,-50,-50
408,150,-50,-50
409,100,-50,-50
410,150,-52,-52
411,100,-50,-50
412,150,-50,-52
413,150,-50,-50
414,100,-50,-50
415,150,-50,-50
416,100,-50,-52
417,100,-50,-50
418,100,-52,-52
419,100,-50,-52
420,100,-50,-50
421,100,-50,-50
422,100,-50,-50
423,150,-50,-50
424,150,-50,-50
425,100,-50,-50
426,150,-50,-52
427,150,-50,-50
428,150,-50,-50
429,150,-52,-50
430,100,-50,-52
431,150,-52,-52
432,150,-50,-52
433,100,-50,-50
434,100,-52,-52
435,150,-50,-50
436,100,-50,-50
437,100,-52,-50
438,150,-50,-50
439,150,-50,-52
440,100,-50,-50
441,150,-50,-50
442,100,-50,-52
443,150,-50,-50
444,100,-50,-50
445,150,-50,-50
446,100,-52,-52
447,150,-50,-52
448,100,-50,-52
449,100,-52,-50
450,150,-50,-52
451,100,-50,-52
452,100,-50,-52
453,100,-50,-50
454,100,-50,-50
455,100,-50,-50
456,150,-50,-52
457,100,-50,-50
458,150,-50,-50
459,100,-52,-50
460,150,-50,-52
461,100,-52,-52
462,150,-50,-52
463,100,-52,-50
464,100,-50,-52
465,100,-52,-50
466,100,-52,-50
467,150,-52,-52
468,100,-50,-50
469,100,-52,-50
470,100,-52,-50
471,150,-52,-52
472,100,-52,-52
473,100,-50,-52
474,150,-50,-52
475,150,-50,-50
476,100,-50,-52
477,100,-52,-52
478,150,-50,-50
479,150,-50,-50
480,100,-50,-50
481,150,-52,-50
482,150,-52,-50
483,100,-50,-50
484,150,-52,-50
485,100,-50,-52
486,150,-50,-50
487,150,-52,-50
488,100,-50,-52
489,100,-50,-50
490,100,-50,-52
491,150,-50,-52
492,150,-50,-52
493,100,-52,-50
494,100,-50,-50
495,150,-52,-52
496,100,-52,-52
497,100,-50,-50
498,100,-50,-50
499,100,-52,-50
